"SampleRowID"	"StationCode"	"SampleDate"	"MethodCode"	"SampleTimeStart"	"SampleTimeEnd"	"UserName"	"SurveyNumber"	"WaterTemperature"	"Turbidity"	"Secchi"	"SecchiEstimated"	"ConductivityTop"	"ConductivityBottom"	"TowDirectionCode"	"MeterStart"	"MeterEnd"	"CableOut"	"TideCode"	"DepthBottom"	"MeterNumber"	"WeatherCode"	"Microcystis"	"WaveCode"	"DateEntered"
20264	"813"	9/13/2005 0:00:00	"MWTR"	12/30/1899 9:27:00	12/30/1899 9:39:00	"Admin"	3	20.30		0.90	0	274		2	686632	703283	200	2	38	20366				
20265	"813"	10/12/2005 0:00:00	"MWTR"	12/30/1899 11:34:00	12/30/1899 11:44:00	"Admin"	4	18.10		1.25	0	267		2	547742	565246	200	4	47	20366				
20266	"813"	11/10/2005 0:00:00	"MWTR"	12/30/1899 9:23:00	12/30/1899 9:33:00	"Admin"	5	15.10		1.10	0	417	417	1	882688	899694	200	4	43	20366				
20267	"813"	12/15/2005 0:00:00	"MWTR"	12/30/1899 12:30:00	12/30/1899 12:40:00	"Admin"	6	10.10		0.92	0	970		1	237836	253577	200	4	43	20366				
20268	"813"	9/13/2006 0:00:00	"MWTR"	12/30/1899 7:14:00	12/30/1899 7:24:00	"Admin"	3	21.50		1.35	0	189	189	1	880534	898186	200	4	40					
20269	"813"	10/18/2006 0:00:00	"MWTR"	12/30/1899 11:55:00	12/30/1899 12:06:00	"Admin"	4	16.80		1.80	0	166	166	2	819757	835459	200	4	41					
20270	"813"	11/21/2006 0:00:00	"MWTR"	12/30/1899 8:20:00	12/30/1899 8:30:00	"Admin"	5	14.30		1.12	0	533	559	2	535361	557804	200	2	47	21039				
20271	"813"	12/11/2006 0:00:00	"MWTR"	12/30/1899 12:03:00	12/30/1899 12:13:00	"Admin"	6	10.30		1.20	1	682	798	1	214061	237281	200	4	41	21039				
20272	"813"	9/18/2007 0:00:00	"MWTR"	12/30/1899 10:07:00	12/30/1899 10:18:00	"Admin"	3	20.60		1.18	0	504	506	2	655211	673968	200	2	43	14958	1	2	1	
20273	"813"	10/15/2007 0:00:00	"MWTR"	12/30/1899 11:49:00	12/30/1899 12:01:00	"Admin"	4	17.80		1.28	0	605	656	2	231736	252412	200	2	45	14958	3	2	1	
20274	"813"	11/14/2007 0:00:00	"MWTR"	12/30/1899 11:22:00	12/30/1899 11:34:00	"Admin"	5			1.55	0			1	207646	222885	200	2	54	14958	1	1	1	
20275	"813"	12/14/2007 0:00:00	"MWTR"	12/30/1899 11:07:00	12/30/1899 11:19:00	"Admin"	6	9.70		1.40	0	711		1	177505	194137	200	2	47	22083	1	1	1	
20276	"813"	9/16/2008 0:00:00	"MWTR"	12/30/1899 11:57:00	12/30/1899 12:08:00	"Admin"	3	21.30		1.00	0	447	438	2	739511	758201	200	2	42	22833	2	3	2	
20277	"813"	10/15/2008 0:00:00	"MWTR"	12/30/1899 13:35:00	12/30/1899 13:47:00	"Admin"	4	17.90		1.07	0	404	386	2	455798	473382	175	4	33	22833	1	2	1	
20278	"813"	11/13/2008 0:00:00	"MWTR"	12/30/1899 12:15:00	12/30/1899 12:27:00	"Admin"	5	15.90		1.30	0	545	533	2	788657	808578	200	4	50	22878	1	2	1	
20279	"813"	12/12/2008 0:00:00	"MWTR"	12/30/1899 16:40:00	12/30/1899 16:51:00	"Admin"	6	11.20		1.26	0	1465		2	673526	689041	200	4	56	22878	2	1	1	
20280	"813"	9/21/2009 0:00:00	"MWTR"	12/30/1899 11:21:00	12/30/1899 11:32:00	"Admin"	3	22.60	4.78	1.37	0	531	531	2	619025	636850	200	2	44	23326	1	2	2	
20281	"813"	10/15/2009 0:00:00	"MWTR"	12/30/1899 12:55:00	12/30/1899 13:07:00	"Admin"	4	17.50	5.52	1.28	0	275	272	2	319045	335964	200	4	54	23326	1	2	1	
20282	"813"	11/16/2009 0:00:00	"MWTR"	12/30/1899 11:27:00	12/30/1899 11:38:00	"Admin"	5	14.40	3.36	2.00	0	256	257	2	960175	978475	200	4	49	23326	1	1	1	
20283	"813"	12/15/2009 0:00:00	"MWTR"	12/30/1899 11:58:00	12/30/1899 12:09:00	"Admin"	6	9.20	4.46	1.91	0	474	476	2	26915	42256	200	4	42	23326	3	1	1	
20284	"813"	9/16/2010 0:00:00	"MWTR"	12/30/1899 12:30:00	12/30/1899 12:41:00	"Admin"	3	20.60	4.29	1.50	0	578	569	1	635056	653802	200	4	42	23312	1	2	2	
20285	"813"	10/14/2010 0:00:00	"MWTR"	12/30/1899 11:59:00	12/30/1899 12:10:00	"Admin"	4	20.30	4.71	1.44	0	569	567	2	594627	610832	200	4	40	23312	1	3	1	
20286	"813"	11/15/2010 0:00:00	"MWTR"	12/30/1899 12:14:00	12/30/1899 12:26:00	"Admin"	5	15.20	5.25	1.40	0	513	695	2	960591	979705	200	4	42	23312	1	2	1	
20287	"813"	12/3/2010 0:00:00	"MWTR"	12/30/1899 9:44:00	12/30/1899 9:56:00	"Admin"	6	10.10	3.65	1.72	0	410	413	2	188978	207872	200	4	45	23312	3	1	1	
20288	"814"	9/18/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			3	21.60		0.50	0	200												
20289	"814"	10/22/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.10		0.60	0	200												
20290	"814"	11/18/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			5	15.30		0.62	0	195												
20291	"814"	12/19/1967 0:00:00	"MWTR"	12/30/1899 0:00:00			6	5.70		0.65	0	220												
20292	"814"	1/19/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.20		0.42	0	260												
20293	"814"	2/18/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			8	10.90		0.31	0	253												
20294	"814"	3/17/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			9	12.20		0.30	0	200												
20295	"814"	8/18/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			2	21.00		0.42	0	493												
20296	"814"	9/17/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			3	21.10		0.50	0	313												
20297	"814"	10/13/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.60		0.42	0	370												
20298	"814"	11/10/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.90		0.59	0	446												
20299	"814"	12/10/1968 0:00:00	"MWTR"	12/30/1899 0:00:00			6	9.90		0.80	0	208												
20300	"814"	1/9/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			7	6.80		0.35	0	230												
20301	"814"	2/6/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			8	8.10		0.20	0	210												
20302	"814"	3/20/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			9	10.20		0.29	0	220												
20303	"814"	8/20/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			2	23.30		0.45	0	170												
20304	"814"	9/18/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			3	20.60		0.45	0	200												
20305	"814"	10/23/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			4	15.60	12.00	0.78	1	170												
20306	"814"	12/18/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			6	10.00	16.00	0.62	1	190												
20307	"814"	8/25/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			2	21.30	14.00	0.69	1	190												
20308	"814"	9/21/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			3	19.30	12.00	0.78	1	180												
20309	"814"	10/20/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			4	15.90	11.00	0.83	1	170												
20310	"814"	11/16/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			5	13.60	13.00	0.73	1	258												
20311	"814"	12/16/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			6	9.40	42.00	0.30	0	190												
20312	"814"	1/18/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.80	25.00	0.40	0	244												
20313	"814"	2/14/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			8	9.40	24.00	0.38	0	249												
20314	"814"	3/11/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			9	10.30	47.00	0.40	0	199												
20315	"814"	9/17/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			3	21.20		0.50	0	156												
20316	"814"	10/15/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.80	30.00	0.55	0	143												
20317	"814"	11/11/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			5	11.90	23.00	0.65	0	176												
20318	"814"	12/9/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			6	8.00	23.00	0.63	0	167												
20319	"814"	1/11/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			7	6.10		0.62	0	243												
20320	"814"	2/3/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			8	6.30		0.43	0	227												
20321	"814"	3/9/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			9	13.50		0.42	0	160												
20322	"814"	8/17/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			2	21.20		0.43	0	286												
20323	"814"	9/21/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.90		0.41	0	297												
20324	"814"	10/19/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.40		0.53	0	192												
20325	"814"	11/16/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			5	11.80		0.52	0	192												
20326	"814"	12/14/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			6	5.10		0.53	0	224												
20327	"814"	1/17/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			7	8.90		0.24	0	220												
20328	"814"	3/13/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			9	11.40		0.47	0	276												
20329	"814"	9/20/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			3	20.40		0.58	0	216												
20330	"814"	9/22/1975 0:00:00	"MWTR"	12/30/1899 0:00:00			3	19.90		0.62	0	156												
20331	"814"	10/14/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			4	20.40		0.90	0	382												
20332	"814"	11/26/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.00		0.76	0	448												
20333	"814"	1/17/1977 0:00:00	"MWTR"	12/30/1899 0:00:00			7	6.10		0.70	0	316												
20334	"814"	9/21/1977 0:00:00	"MWTR"	12/30/1899 8:40:00		"Admin"	3	20.70		0.62	0	694												
20335	"814"	10/20/1977 0:00:00	"MWTR"	12/30/1899 8:50:00		"Admin"	4	18.00		0.70	0	857												
20336	"814"	11/16/1977 0:00:00	"MWTR"	12/30/1899 8:15:00		"Admin"	5	14.00		0.65	0	665												
20337	"814"	12/14/1977 0:00:00	"MWTR"	12/30/1899 8:20:00		"Admin"	6	11.00		0.69	0	1212												
20338	"814"	1/19/1978 0:00:00	"MWTR"	12/30/1899 8:55:00		"Admin"	7	11.00		0.18	0	183												
20339	"814"	3/16/1978 0:00:00	"MWTR"	12/30/1899 8:15:00		"Admin"	9	13.80		0.32	0	250												
20340	"814"	9/21/1978 0:00:00	"MWTR"	12/30/1899 8:05:00			3	19.00		0.54	0	255							35					
20341	"814"	10/19/1978 0:00:00	"MWTR"	12/30/1899 8:18:00			4	19.50		0.47	0	948							35					
20342	"814"	11/28/1978 0:00:00	"MWTR"	12/30/1899 11:15:00			5	10.00		0.80	0	162							30					
20343	"814"	12/20/1978 0:00:00	"MWTR"	12/30/1899 8:23:00			6	7.50		0.80	0	185							35					
20344	"814"	2/16/1979 0:00:00	"MWTR"	12/30/1899 8:11:00			8	9.40		0.45	0	286							35					
20345	"814"	9/17/1980 0:00:00	"MWTR"	12/30/1899 7:40:00			3	20.30		0.69	0	427							35					
20346	"814"	10/16/1980 0:00:00	"MWTR"	12/30/1899 8:00:00			4	17.20		0.72	0	257							35					
20347	"814"	11/13/1980 0:00:00	"MWTR"	12/30/1899 8:00:00			5	14.20		0.58	0	229							35					
20348	"814"	12/10/1980 0:00:00	"MWTR"	12/30/1899 9:15:00			6	9.20		0.43	0	182							35					
20349	"814"	9/28/1981 0:00:00	"MWTR"	12/30/1899 8:05:00			3	20.00		0.60	0	577							30					
20350	"814"	10/20/1981 0:00:00	"MWTR"	12/30/1899 9:35:00			4	17.20		0.81	0	349							25					
20351	"814"	11/17/1981 0:00:00	"MWTR"	12/30/1899 7:40:00			5	15.40		0.49	0	298							40					
20352	"814"	12/15/1981 0:00:00	"MWTR"	12/30/1899 10:10:00			6	10.50		0.39	0	166							30					
20353	"814"	9/21/1982 0:00:00	"MWTR"	12/30/1899 8:00:00			3	18.90		0.70	0	205							30					
20354	"814"	10/26/1982 0:00:00	"MWTR"	12/30/1899 8:40:00			4	16.70		0.96	0	170							30					
20355	"814"	11/15/1982 0:00:00	"MWTR"	12/30/1899 8:40:00			5	10.80		0.74	0	148							35					
20356	"814"	9/21/1983 0:00:00	"MWTR"	12/30/1899 9:00:00			3	20.80		0.69	0	172							35					
20357	"814"	11/15/1990 0:00:00	"MWTR"	12/30/1899 10:14:00			5	12.80		1.06	0	565		2	787608	807622		2	35					
20358	"814"	12/11/1990 0:00:00	"MWTR"	12/30/1899 8:14:00			6	9.40		1.20	0	371		1	57698	77933		4	40					
20359	"814"	1/9/1991 0:00:00	"MWTR"	12/30/1899 12:07:00			7	8.60		1.10	0	1034		1	465695	485860		4	40					
20360	"814"	2/6/1991 0:00:00	"MWTR"	12/30/1899 11:35:00			8	10.30		1.06	0	886		2	473311	495095		2	35					
20361	"814"	3/11/1991 0:00:00	"MWTR"	12/30/1899 7:27:00			9	11.90		0.46	0	488		2	419572	441180		2	45					
20362	"814"	9/16/1991 0:00:00	"MWTR"	12/30/1899 9:35:00			3	21.70		0.74	0	576		1	166359	189315		4	35					
20363	"814"	10/17/1991 0:00:00	"MWTR"	12/30/1899 9:35:00			4	20.80		1.02	0	246		1	935500	958808		4	30					
20364	"814"	11/18/1991 0:00:00	"MWTR"	12/30/1899 9:35:00			5	10.80			0	271		1	854578	876006		4	50					
20365	"814"	12/9/1991 0:00:00	"MWTR"	12/30/1899 9:05:00			6	8.90		1.31	0	594		2	10308	27973		2	45					
20366	"814"	1/8/1992 0:00:00	"MWTR"	12/30/1899 13:45:00			7	8.90		1.10	0	268		2	410219	431452		2	35					
20367	"814"	2/11/1992 0:00:00	"MWTR"	12/30/1899 11:20:00			8	10.00		1.21	0	975		2	986172	994392		4	45					
20368	"814"	3/16/1992 0:00:00	"MWTR"	12/30/1899 13:15:00			9	15.00		0.68	0	301		1	432949	453975		4	35					
20369	"814"	6/4/1992 0:00:00	"MWTR"	12/30/1899 11:45:00			12	23.10		0.45	0	670		2	978221	992122		2	30					
20370	"814"	9/14/1992 0:00:00	"MWTR"	12/30/1899 13:00:00			3	21.70		0.81	0	400		2	824509	846936		2	35					
20371	"814"	10/8/1992 0:00:00	"MWTR"	12/30/1899 13:00:00			4	21.10		1.03	0	327		1	603108	630780		4	55					
20372	"814"	11/5/1992 0:00:00	"MWTR"	12/30/1899 8:53:00			5	17.20		1.29	0	426		1	395624	416028		4	35					
20373	"814"	12/10/1992 0:00:00	"MWTR"	12/30/1899 10:55:00			6	10.60		1.04	0	505		2	811839	831656		2	20					
20374	"814"	1/11/1993 0:00:00	"MWTR"	12/30/1899 10:48:00			7	6.70		0.39	0	254		2	407149	428055		2	40					
20375	"814"	2/8/1993 0:00:00	"MWTR"	12/30/1899 11:30:00			8	10.00		0.14	0	219		2	135458	160811		4	30					
20376	"814"	3/11/1993 0:00:00	"MWTR"	12/30/1899 8:45:00			9	13.30		0.49	0	264		2	155072	175415		2	45					
20377	"814"	4/15/1993 0:00:00	"MWTR"	12/30/1899 8:45:00			10	14.40		0.80	0	176		1	940982	969452		4	38					
20378	"814"	5/7/1993 0:00:00	"MWTR"	12/30/1899 9:42:00			11	17.20		0.68	0	234		2	342068	364388		2	40					
20379	"814"	8/13/1993 0:00:00	"MWTR"	12/30/1899 11:19:00			2	22.20		0.74	0	135		2	328491	349515		4	34					
20380	"814"	9/10/1993 0:00:00	"MWTR"	12/30/1899 12:37:00			3	22.20		0.73	0	196		1	76072	97003		4	35					
20381	"814"	10/7/1993 0:00:00	"MWTR"	12/30/1899 12:37:00			4	19.40		0.89	0	367		1	938751	960439		4	35					
20382	"814"	11/15/1993 0:00:00	"MWTR"	12/30/1899 12:10:00			5	13.30		0.94	0	294		2	290229	311577		2	35					
20383	"814"	12/16/1993 0:00:00	"MWTR"	12/30/1899 8:46:00			6	9.40		0.76	0	389		2	20429	38664		2	35					
20384	"814"	1/20/1994 0:00:00	"MWTR"	12/30/1899 9:33:00			7	7.80		1.10	0	289		1	47382	65900		4	40					
20385	"814"	2/17/1994 0:00:00	"MWTR"	12/30/1899 10:02:00			8	10.00		0.72	0	367		1	69944	81947		4	35					
20386	"814"	3/9/1994 0:00:00	"MWTR"	12/30/1899 10:28:00			9	13.90		0.91	0	267		2	362676	379290		2	40					
20387	"814"	4/6/1994 0:00:00	"MWTR"	12/30/1899 9:47:00			10	16.10		1.01	0	326		2	346197	357760		2	37					
20388	"814"	8/3/1994 0:00:00	"MWTR"	12/30/1899 12:40:00			2	23.10		0.68	0	311		1	155541	174051		4	30					
20389	"814"	9/12/1994 0:00:00	"MWTR"	12/30/1899 12:11:00			3	20.60		0.74	0	584		1	606223	625777		4	40					
20390	"814"	10/7/1994 0:00:00	"MWTR"	12/30/1899 13:06:00			4	19.40		0.98	0	400		1	173370	199901		4	35					
20391	"814"	11/14/1994 0:00:00	"MWTR"	12/30/1899 8:58:00			5	11.70		1.10	0	245		1	53520	69843		4	40					
20392	"814"	12/8/1994 0:00:00	"MWTR"	12/30/1899 9:12:00			6	8.90		0.96	0	310		1	295691	312243		4	30					
20393	"814"	1/10/1995 0:00:00	"MWTR"	12/30/1899 9:13:00			7	10.00		0.69	0	451		1	902544	919391		4	35					
20394	"814"	2/8/1995 0:00:00	"MWTR"	12/30/1899 11:36:00			8	11.30		0.39	0	1127		1	365262	379039		4	40					
20395	"814"	3/8/1995 0:00:00	"MWTR"	12/30/1899 10:43:00			9	12.30		0.86	0	1379		2	66490	81480		2	40					
20396	"814"	4/5/1995 0:00:00	"MWTR"	12/30/1899 9:58:00			10	19.90		0.79	0	469		1	301589	315908		4	35					
20397	"814"	9/12/1995 0:00:00	"MWTR"	12/30/1899 12:26:00			3	20.90		0.89	0	127		1	204253	220949		2	30					
20398	"814"	10/16/1995 0:00:00	"MWTR"	12/30/1899 12:24:00			4	18.20		0.86	0	126		1	119654	136076		4	35					
20399	"814"	11/13/1995 0:00:00	"MWTR"	12/30/1899 11:33:00			5	16.40		1.18	0	126		1	164532	179028		4	40					
20400	"814"	12/8/1995 0:00:00	"MWTR"	12/30/1899 8:44:00			6	13.30		0.84	0	170		2	779004	790528		2	35					
20401	"814"	1/5/1996 0:00:00	"MWTR"	12/30/1899 7:37:00			7	10.20		0.57	0	197		2	390844	411581		2	35					
20402	"814"	2/8/1996 0:00:00	"MWTR"	12/30/1899 9:59:00			8	12.10		0.41	0	164		2	157562	177287		2	40					
20403	"814"	3/13/1996 0:00:00	"MWTR"	12/30/1899 8:47:00			9	12.30		0.49	0	171		1	788413	809489		4	35					
20404	"814"	8/7/1996 0:00:00	"MWTR"	12/30/1899 12:04:00			2	22.60		0.72	0	175		1	887403	899006		4	30					
20405	"814"	9/10/1996 0:00:00	"MWTR"	12/30/1899 10:16:00			3	21.10		1.06	0	173		2	531664	543565		2	35					
20406	"814"	10/15/1996 0:00:00	"MWTR"	12/30/1899 9:21:00			4	19.30		0.93	0	240		2	732995	753020		2	30					
20407	"814"	11/8/1996 0:00:00	"MWTR"	12/30/1899 12:22:00			5	13.30		1.12	0	210		1	700548	715359		4	30					
20408	"814"	12/17/1996 0:00:00	"MWTR"	12/30/1899 8:53:00			6	11.00		0.42	0	99		1	809746	821056		4	50					
20409	"814"	2/6/1997 0:00:00	"MWTR"	12/30/1899 11:00:00			8	11.10		0.34	0	126		2	260587	274160		2	30					
20410	"814"	3/5/1997 0:00:00	"MWTR"	12/30/1899 10:13:00			9	11.10		0.75	0	116		1	972353	989171		4	40					
20411	"814"	8/8/1997 0:00:00	"MWTR"	12/30/1899 11:18:00	12/30/1899 11:29:00		2	23.60		0.92	0	252		2	131156	149867	200	2	40	12981				
20412	"814"	9/8/1997 0:00:00	"MWTR"	12/30/1899 9:06:00	12/30/1899 9:16:00		3	22.30		0.89	0	210		1	95019	110644	175	4	35	14979				
20413	"814"	10/14/1997 0:00:00	"MWTR"	12/30/1899 10:13:00	12/30/1899 10:23:00		4	17.00		0.98	0	365		2	254028	271209	175	2	35	14979				
20414	"814"	11/6/1997 0:00:00	"MWTR"	12/30/1899 10:40:00	12/30/1899 10:50:00		5	16.80		1.01	0	498		1	212902	230345	175	4	35	14979				
20415	"814"	12/8/1997 0:00:00	"MWTR"	12/30/1899 9:06:00	12/30/1899 9:16:00		6	11.40		0.59	0	382		1	577377	596677	175	4	35	12423				
20416	"814"	1/12/1998 0:00:00	"MWTR"	12/30/1899 11:45:00	12/30/1899 11:55:00		7	9.30		0.59	0	187		2	585331	606611	175	2	35	12982				
20417	"814"	3/5/1998 0:00:00	"MWTR"	12/30/1899 10:37:00	12/30/1899 10:47:00		9	12.10		0.66	0	170		1	353312	374010	175	4	35	12423				
20418	"814"	9/17/1998 0:00:00	"MWTR"	12/30/1899 11:10:00	12/30/1899 11:20:00		3	21.60		0.76	0	174		2	402398	415735	175	2	35	14979				
20419	"814"	10/19/1998 0:00:00	"MWTR"	12/30/1899 10:00:00	12/30/1899 10:10:00		4	16.00		0.77	0	168		2	154613	172943	175	2	35	12423				
20420	"814"	11/19/1998 0:00:00	"MWTR"	12/30/1899 13:08:00	12/30/1899 13:18:00		5	12.80		1.01	0	189		1	358303	375477	200	4	40	12423				
20421	"814"	12/22/1998 0:00:00	"MWTR"	12/30/1899 11:39:00	12/30/1899 11:49:00		6	8.00		0.66	0	129		1	694455	711008	200	2	40	12423				
20422	"814"	2/16/1999 0:00:00	"MWTR"	12/30/1899 9:26:00	12/30/1899 9:36:00		8	9.10		0.34	0	165		2	231544	258786	200	2	50	12423				
20423	"814"	3/10/1999 0:00:00	"MWTR"	12/30/1899 12:17:00	12/30/1899 12:27:00		9	10.80		0.81	0	105		2	383048	402133	175	2	35	12423				
20424	"814"	9/13/1999 0:00:00	"MWTR"	12/30/1899 9:33:00	12/30/1899 9:43:00		3	20.30		0.66	0	405		1	259152	275069	175	4	35	14978				
20425	"814"	10/12/1999 0:00:00	"MWTR"	12/30/1899 8:56:00	12/30/1899 9:04:00		4	19.00		0.79	0	462		1	416103	433304	175	4	35	14978				
20426	"814"	11/8/1999 0:00:00	"MWTR"	12/30/1899 8:44:00	12/30/1899 8:53:00		5	15.70		1.09	0	275		2	476177	493238	200	2	40	14978				
20427	"814"	12/6/1999 0:00:00	"MWTR"	12/30/1899 11:49:00	12/30/1899 11:58:00		6	11.50		1.18	0	639		1	481608	490502	175	4	35	14978				
20428	"814"	1/7/2000 0:00:00	"MWTR"	12/30/1899 8:17:00	12/30/1899 8:25:00		7	8.60		1.28	0	192		2	223149	234711	200	4	40	14978				
20429	"814"	2/9/2000 0:00:00	"MWTR"	12/30/1899 9:25:00	12/30/1899 9:36:00		8	11.00		0.69	0	118		1	33992	52961	175	4	35	14978				
20430	"814"	3/9/2000 0:00:00	"MWTR"	12/30/1899 9:39:00	12/30/1899 9:48:00		9	11.30		0.66	0	177		2	905895	924389	175	2	35	14978				
20431	"814"	9/14/2000 0:00:00	"MWTR"	12/30/1899 7:51:00	12/30/1899 7:59:00		3	21.00		0.68	0	432		2	173162	188369	200	2	40	13327				
20432	"814"	10/10/2000 0:00:00	"MWTR"	12/30/1899 8:49:00	12/30/1899 8:59:00		4	18.10		0.89	0	296		2	91065	113658	200	2	40	13327				
20433	"814"	11/13/2000 0:00:00	"MWTR"	12/30/1899 8:17:00	12/30/1899 8:27:00		5	12.40		0.78	0	389		1	853450	868095	200	4	40	13327				
20434	"814"	12/11/2000 0:00:00	"MWTR"	12/30/1899 11:34:00	12/30/1899 11:42:00		6	10.70		0.83	0	295		1	894809	907950	175	4	35	13327				
20435	"814"	1/4/2001 0:00:00	"MWTR"	12/30/1899 15:48:00	12/30/1899 15:57:00		7	9.50		1.06	0	647		2	573680	587353	200	2	40	13327				
20436	"814"	2/21/2001 0:00:00	"MWTR"	12/30/1899 9:13:00	12/30/1899 9:23:00		8	9.50		0.59	0	280		2	828059	840028	200	2	40	13327				
20437	"814"	3/8/2001 0:00:00	"MWTR"	12/30/1899 9:55:00	12/30/1899 10:05:00		9	11.70		0.41	0	259		2	962012	979971	200	2	40	13291				
20438	"814"	9/10/2001 0:00:00	"MWTR"	12/30/1899 9:08:00	12/30/1899 9:16:00		3	20.90		0.74	0	398		1	285872	300423	200	4	40	13327				
20439	"814"	10/4/2001 0:00:00	"MWTR"	12/30/1899 9:16:00	12/30/1899 9:26:00		4	20.00		0.60	0	631		2	124294	130034	200	2	42	13327				
20440	"814"	11/8/2001 0:00:00	"MWTR"	12/30/1899 9:20:00	12/30/1899 9:31:00		5	16.10		0.98	0	355		1	438087	457836	200	4	38	13327				
20441	"814"	12/7/2001 0:00:00	"MWTR"	12/30/1899 9:52:00	12/30/1899 10:02:00		6	10.40		0.45	0	378		1	541888	555732	200	4	39	13291				
20442	"814"	9/16/2002 0:00:00	"MWTR"	12/30/1899 9:21:00	12/30/1899 9:31:00	"djones"	3	20.60		0.98	0	454		2	280074	292052	175	2	38	13227				
20443	"814"	10/10/2002 0:00:00	"MWTR"	12/30/1899 10:38:00	12/30/1899 10:48:00	"djones"	4	18.60		0.52	0	509		2	777691	791276	200	2	41	13227				
20444	"814"	11/12/2002 0:00:00	"MWTR"	12/30/1899 11:55:00	12/30/1899 12:05:00	"djones"	5	14.70		0.90	0	368		2	137371	150183	200	4	40	13291				
20445	"814"	12/5/2002 0:00:00	"MWTR"	12/30/1899 9:33:00	12/30/1899 9:43:00	"djones"	6	11.80		1.21	0	506		2	234447	246477	200	2	34	13291				
20446	"814"	9/11/2003 0:00:00	"MWTR"	12/30/1899 11:46:00	12/30/1899 11:56:00	"djones"	3	21.70		0.70	0	231		2	644721	664792	200	2	40	13291				
20447	"814"	10/14/2003 0:00:00	"MWTR"	12/30/1899 9:55:00	12/30/1899 10:05:00	"Admin"	4	18.70		0.69	0	384		1	335749	354398	175	4	35	13291				
20448	"814"	11/12/2003 0:00:00	"MWTR"	12/30/1899 10:32:00	12/30/1899 10:42:00	"Admin"	5	14.80		1.10	0	503		2	422382	440115	200	2	37	13227				
20449	"814"	12/8/2003 0:00:00	"MWTR"	12/30/1899 10:17:00	12/30/1899 10:28:00	"Admin"	6	11.50		1.10	0	487		2	751431	770204	200	2	45	13227				
20450	"814"	9/21/2004 0:00:00	"MWTR"	12/30/1899 9:43:00	12/30/1899 9:53:00	"djones"	3	19.50		0.99	0	303		1	606935	626311	175	4	32	20366				
20451	"814"	10/14/2004 0:00:00	"MWTR"	12/30/1899 9:13:00	12/30/1899 9:23:00	"Admin"	4	18.60		1.21	0	353		2	951025	969482	200	2	35	20366				
20452	"814"	11/5/2004 0:00:00	"MWTR"	12/30/1899 9:04:00	12/30/1899 9:14:00	"djones"	5	13.90		1.22	0	278		1	575340	590294	200	4	40	20366				
20453	"814"	12/15/2004 0:00:00	"MWTR"	12/30/1899 9:50:00	12/30/1899 10:01:00	"djones"	6	10.30		0.87	0	509		1	293211	309616	200	4	40	20366				
20454	"814"	9/13/2005 0:00:00	"MWTR"	12/30/1899 9:48:00	12/30/1899 9:59:00	"Admin"	3	20.40		1.00	0	277		2	703283	717244	200	2	39	20366				
20455	"814"	10/12/2005 0:00:00	"MWTR"	12/30/1899 11:15:00	12/30/1899 11:25:00	"Admin"	4	18.10		0.90	0	306		2	531524	547742	200	4	42	20366				
